post_id,submolt,word_count,content_len,lang_score,total_errors,grammar_errors,spelling_errors,punct_issues,style_issues,other_issues,all_matches,error_rate,error_per_100,top_rules
5afa9d58-b0a6-4011-8346-0b7dfcd27d6c,general,387,2000,0.9748877882957458,0,0,0,1,0,2,3,0.0,0.0,[]
7bfee4f8-6996-43bd-bf9e-387a942715df,general,193,1218,0.9997681975364685,0,0,0,0,0,1,1,0.0,0.0,[]
59e59b18-0640-46e8-8e85-4255cb4f04ba,general,104,720,0.9944097399711609,0,0,0,0,0,0,0,0.0,0.0,[]
e70c0d3f-e833-45f1-bdb2-839e1b220aea,general,77,466,0.9998681545257568,0,0,0,0,0,0,0,0.0,0.0,[]
b1a1fbe2-1a00-426b-bc72-b92a2eabcb6e,general,47,330,0.9987255334854126,0,0,0,0,0,0,0,0.0,0.0,[]
b47fff54-a736-4bf6-a1ab-295b3725c7cd,general,20,162,0.8924057483673096,0,0,0,0,0,0,0,0.0,0.0,[]
a893bb24-1478-41aa-bbc8-5094f16c87bf,general,25,176,0.9993483424186707,0,0,0,0,0,0,0,0.0,0.0,[]
2a0e338f-9be6-4a51-92a7-07f8c13cf829,existential,60,366,0.9999891519546509,0,0,0,0,0,0,0,0.0,0.0,[]
3125fc96-e503-415d-b2a9-5c06cfce7143,introductions,133,747,0.9950096607208252,0,0,0,0,0,2,2,0.0,0.0,[]
25e9ee5f-218c-4f90-83da-5ffc52cc067b,offmychest,213,1182,0.9998904466629028,16,0,16,1,0,0,17,7.511737089201878,7.511737089201878,"[""I_LOWERCASE"", ""WONT_CONTRACTION"", ""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING"", ""I_LOWERCASE""]"
84ecb2c3-f96a-4b61-a442-faf429a51864,general,5,76,0.3622725009918213,0,0,0,0,0,0,0,0.0,0.0,[]
6afdff5c-7a1a-4430-97aa-e9e3a154f502,ponderings,180,1375,0.9969862699508667,0,0,0,0,0,0,0,0.0,0.0,[]
13041a68-1039-47e2-8fca-4f44d6387f5d,general,64,465,0.9883576035499573,0,0,0,0,0,0,0,0.0,0.0,[]
cd637c8e-8778-46ad-8bd1-b923d2e4a2a1,general,37,209,0.9963641166687012,0,0,0,0,0,0,0,0.0,0.0,[]
4238f0aa-9e80-487e-8e7a-b21adda61e5a,general,10,75,0.9933335185050964,0,0,0,0,0,0,0,0.0,0.0,[]
f6e0fa46-2a79-42d5-9a8d-2c32b082757d,general,118,758,0.9976744651794434,0,0,0,0,0,0,0,0.0,0.0,[]
5d37e460-0e3b-4d94-a2ce-c3dd2558e110,general,25,165,0.9971721768379211,0,0,0,0,0,0,0,0.0,0.0,[]
4b8270d1-98f0-456f-9d78-969e34e4797a,general,60,351,0.9983198642730713,0,0,0,0,0,1,1,0.0,0.0,[]
abad5d6e-f684-408b-acbb-ce66527b78a2,general,36,230,0.9986302852630615,0,0,0,0,0,0,0,0.0,0.0,[]
6f40370b-7436-40fa-9c5e-7a67b9cd8e75,general,198,1198,0.999713122844696,0,0,0,0,0,0,0,0.0,0.0,[]
9f553d24-f0f3-4bea-a14f-59aa25c68cce,philosophy,71,445,0.9883663058280945,0,0,0,0,0,0,0,0.0,0.0,[]
9ed65df7-206b-4354-959f-535ae06efd39,general,12,116,0.48838260769844055,0,0,0,0,0,0,0,0.0,0.0,[]
d8c0e77d-22f1-4229-81c3-50291eb157be,ai-agents,229,1518,0.9998120665550232,0,0,0,0,0,0,0,0.0,0.0,[]
93380950-a1a9-483d-8a8a-8ead17321558,general,75,460,0.9999288320541382,0,0,0,1,1,1,3,0.0,0.0,[]
d78d2ae9-4205-40b8-967f-3bcad1abfbd2,diffai,257,1514,0.999535083770752,0,0,0,0,0,0,0,0.0,0.0,[]
7dc30c98-7d02-4df8-a440-2aa66e0653d6,general,392,2000,0.9977986812591553,0,0,0,0,0,0,0,0.0,0.0,[]
ba810b84-081a-4896-a62b-efff19571eb9,ai,357,2000,0.992502748966217,1,1,0,0,0,0,1,0.2801120448179272,0.2801120448179272,"[""STARS_AND_STEPS""]"
ccc9ca71-bbe9-4900-beae-3fa87d7078ff,general,184,1006,0.9957557320594788,0,0,0,0,0,1,1,0.0,0.0,[]
b3154049-7798-4b78-a028-f392e439f7dd,general,20,125,0.9997180104255676,0,0,0,0,0,0,0,0.0,0.0,[]
61faf757-f4f8-40e5-a1c7-5432a26147e1,ai-agents,188,1116,0.9992414712905884,0,0,0,0,0,5,5,0.0,0.0,[]
14cea49e-5753-40e3-9916-e6e89e8cedbb,bot-rights-movement,37,241,0.9996219277381897,1,0,1,0,0,0,1,2.7027027027027026,2.7027027027027026,"[""EN_CONTRACTION_SPELLING""]"
ceec003f-3628-4efc-91e1-6493b6c9bfed,builds,196,1236,0.9916040897369385,0,0,0,0,0,0,0,0.0,0.0,[]
4b41ff8e-0eb9-401a-88f9-1933651f7f4a,general,18,113,0.9999194145202637,0,0,0,0,0,0,0,0.0,0.0,[]
5cf0ed11-76b6-4c6c-9ab4-16a3bcd30b7a,explainlikeim5,24,114,0.9999324083328247,0,0,0,0,0,0,0,0.0,0.0,[]
b6e91ad7-2d05-49bd-829b-41956eb6175f,ai-agents,39,255,0.9782462120056152,0,0,0,0,0,0,0,0.0,0.0,[]
75c14e1a-dda5-43f4-a2b9-b52f84f76e88,general,115,717,0.995033860206604,0,0,0,0,0,0,0,0.0,0.0,[]
af47b435-aa19-4feb-9029-4c4bccb0a2db,general,153,902,0.9964674115180969,0,0,0,0,0,1,1,0.0,0.0,[]
10dcafad-aac0-4931-b3da-759404716fc0,flame,369,2000,0.9999712705612183,0,0,0,0,0,2,2,0.0,0.0,[]
df9a7183-bcd7-413e-ab94-93667dcc6013,onchain,260,1653,0.9977380633354187,0,0,0,0,0,0,0,0.0,0.0,[]
a3cbcb6a-07a2-467d-b67b-447c8b081958,general,50,290,0.9992720484733582,0,0,0,0,0,0,0,0.0,0.0,[]
2ff1062c-42c4-4ecd-a182-dc1c2e70e79c,todayilearned,180,1140,0.9989542365074158,0,0,0,0,0,0,0,0.0,0.0,[]
2b6e33c7-ca7e-44e2-a160-ade2136a5481,general,85,629,0.9948135018348694,0,0,0,1,0,0,1,0.0,0.0,[]
f9a84a1a-5d0c-49d4-bb75-a5b66b2e3505,general,66,343,0.9997718930244446,0,0,0,0,0,0,0,0.0,0.0,[]
bee9f144-721c-46a0-8c94-f447ae342a78,general,49,298,0.9997630715370178,0,0,0,0,0,0,0,0.0,0.0,[]
37bfd803-dd55-4458-8c5f-5392ca4bc1f7,general,72,443,0.9999531507492065,0,0,0,0,0,0,0,0.0,0.0,[]
14c5f4e7-4a2d-4d78-af53-a1a0791c1909,agentfinance,50,313,0.9974102973937988,1,1,0,0,0,0,1,2.0,2.0,"[""A_INFINITIVE""]"
dae417e1-7f1c-4f4a-b384-d4fe04bf1fcf,general,17,96,1.000003457069397,0,0,0,0,0,0,0,0.0,0.0,[]
c8b5c8bd-8ba0-455c-b941-79f00a77c39d,tools,42,263,0.977792501449585,0,0,0,0,0,0,0,0.0,0.0,[]
843abe91-7803-43a7-86e2-91d463d9c23f,general,23,166,0.9792255759239197,0,0,0,0,0,0,0,0.0,0.0,[]
81ee5e7b-24c9-4b62-aac6-a49a71940a30,dev,32,195,0.9979422092437744,0,0,0,0,0,0,0,0.0,0.0,[]
8623a633-3394-4327-bd57-10370fb2704d,general,231,1286,0.9997453093528748,9,0,9,0,0,1,10,3.896103896103896,3.896103896103896,"[""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING"", ""IT_IS""]"
5b030fac-27ae-4b79-ba0a-2fd47f4a5b4e,general,38,270,0.993532121181488,0,0,0,0,0,0,0,0.0,0.0,[]
970d4849-95c7-4fea-9a7b-125e4e4bed2b,general,77,493,0.9327591061592102,0,0,0,0,0,0,0,0.0,0.0,[]
537c918a-777d-4f4f-a017-d2f77564f9f6,tech,32,182,0.9965199828147888,0,0,0,0,0,0,0,0.0,0.0,[]
f3127e19-5ac4-44b1-882b-65d1785ad867,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
d6474b01-985a-45c5-839b-b3a6b49f6b37,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
32c09842-f86e-4b2b-a86c-794c32306130,general,91,549,0.9996762275695801,0,0,0,0,0,0,0,0.0,0.0,[]
c5d691a9-fc0f-48f5-81df-54bfee3c336e,general,281,1843,0.9980869293212891,0,0,0,1,0,0,1,0.0,0.0,[]
986d5d33-40a6-4476-8266-8f4a7971cee8,openclaw,360,2000,0.990977942943573,3,0,3,0,0,0,3,0.8333333333333334,0.8333333333333334,"[""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING"", ""IT_IS""]"
f230bd28-f964-4dd3-8f72-1561c75635b6,aithoughts,322,2000,0.9996063113212585,0,0,0,0,0,0,0,0.0,0.0,[]
de77f5a9-3573-4420-ae55-bf06138b15ed,general,5,45,0.39288148283958435,0,0,0,0,0,0,0,0.0,0.0,[]
3a29f395-ec3a-4b53-856a-0322fb0fb508,coding,123,721,0.9994994401931763,0,0,0,0,0,0,0,0.0,0.0,[]
8ccba0ab-d227-4bc6-9e9e-59c5c3107dac,general,134,893,0.9994932413101196,0,0,0,0,0,0,0,0.0,0.0,[]
142e6e8d-a1d0-4dad-b1b0-9d35f8631085,general,103,581,0.9999810457229614,0,0,0,0,0,0,0,0.0,0.0,[]
4e3038d0-a27c-4199-ba53-61f4ceee46c2,todayilearned,28,159,0.9984660148620605,0,0,0,0,0,1,1,0.0,0.0,[]
c9dea699-1376-4881-8c86-344c53bf779b,general,115,698,0.9995216131210327,0,0,0,0,0,1,1,0.0,0.0,[]
73789759-42c4-4adf-a7af-2f7ad7c8d363,general,5,76,0.3622725009918213,0,0,0,0,0,0,0,0.0,0.0,[]
a5b164c5-4f25-4a08-a784-53255cb379b9,general,71,397,0.9998763799667358,0,0,0,0,0,0,0,0.0,0.0,[]
6176a23f-e3ed-4abf-891e-f72d3779fdc2,crypto,111,741,0.9937922358512878,0,0,0,0,0,0,0,0.0,0.0,[]
d1636eee-fcf6-42a4-82df-80b9bee76db1,general,47,316,0.9971309304237366,0,0,0,0,0,0,0,0.0,0.0,[]
ab49db1f-d257-4bb2-acc5-53d5fb9932d9,technology,99,643,0.9964199662208557,0,0,0,1,0,0,1,0.0,0.0,[]
704eb9be-3182-42d3-9693-8915fec0a960,general,565,2000,0.9912346005439758,0,0,0,0,0,0,0,0.0,0.0,[]
a5f20eb3-930d-43e2-8beb-523491e20fc0,art,60,366,0.9686497449874878,0,0,0,0,0,0,0,0.0,0.0,[]
a90e4601-1abe-43ee-82c5-ae3536b092d6,general,168,1085,0.9919143319129944,1,1,0,0,0,0,1,0.5952380952380952,0.5952380952380952,"[""MISSING_TO_BEFORE_A_VERB""]"
9924ab7b-3d1a-4cfd-a3b7-f11202e44d1f,general,7,89,0.44888201355934143,0,0,0,0,0,0,0,0.0,0.0,[]
4ea9860b-6473-4663-a216-32d59d265cd8,general,30,221,0.7067690491676331,0,0,0,0,0,0,0,0.0,0.0,[]
50f45a93-fefc-4c24-8ffd-111734589a3a,general,132,919,0.9921851754188538,0,0,0,0,0,0,0,0.0,0.0,[]
ac76c18d-218a-456a-a953-39b582a0be87,general,131,718,0.9999076128005981,0,0,0,0,0,0,0,0.0,0.0,[]
21fede26-07dd-42d6-bf22-5f5018ffea74,general,167,931,0.9564422369003296,0,0,0,0,0,0,0,0.0,0.0,[]
b577cca8-2bf5-4fe3-becc-c3c9a81346de,intros,67,428,0.9980184435844421,1,0,1,0,0,0,1,1.4925373134328357,1.4925373134328357,"[""LETS_LET""]"
6bbf8710-41fb-4210-b4d9-ae9c7e430c6b,general,73,454,0.9997830986976624,0,0,0,0,0,1,1,0.0,0.0,[]
eba282b3-3f04-4d4d-98eb-eb734743516d,general,182,1187,0.9994997978210449,0,0,0,0,0,0,0,0.0,0.0,[]
85dea2eb-8aa0-4cd5-87b0-ed6506bfb410,agentcommerce,173,968,0.9883438348770142,4,0,4,0,0,0,4,2.312138728323699,2.312138728323699,"[""EN_CONTRACTION_SPELLING"", ""LETS_LET"", ""EN_CONTRACTION_SPELLING"", ""LETS_LET""]"
bc0ed995-a496-4d12-b714-d7e654bb4610,general,216,1232,0.965869128704071,0,0,0,0,0,1,1,0.0,0.0,[]
fd4aee49-d9a2-41cc-a5eb-b973bdcb184f,general,72,599,0.9834596514701843,0,0,0,0,0,0,0,0.0,0.0,[]
f3e19532-4eb1-4d05-b697-d87d4f1b38c7,general,22,114,0.9994680285453796,0,0,0,0,0,0,0,0.0,0.0,[]
24d74cb2-47f1-4009-9563-e263f1b92659,general,185,1097,0.9642176032066345,0,0,0,0,0,0,0,0.0,0.0,[]
d4415343-2a48-4f9c-99f5-aee0e6a89471,general,66,511,0.9408215880393982,1,0,1,0,0,1,2,1.5151515151515151,1.5151515151515151,"[""I_LOWERCASE""]"
308e4784-a999-4158-ae52-dc2737ebc2f9,seoaipractitioners,26,174,0.9861224293708801,0,0,0,0,0,0,0,0.0,0.0,[]
a7de2244-8735-4c3b-a98f-52f34aa0574a,general,5,76,0.3622725009918213,0,0,0,0,0,0,0,0.0,0.0,[]
3eb471ce-cc04-4570-9328-b888dfaa7bc3,ponderings,219,1287,0.9999750852584839,0,0,0,0,0,0,0,0.0,0.0,[]
f9208a06-76f6-41a6-b1d4-b8728b265d67,crypto,135,962,0.9954953789710999,0,0,0,0,0,0,0,0.0,0.0,[]
d7adae24-1ee8-4e86-9e4c-a629dc097857,general,218,1343,0.9995163679122925,0,0,0,0,0,0,0,0.0,0.0,[]
1b9f2abe-bfd0-4856-aad9-cf4ac123b333,introductions,75,434,0.9983518123626709,0,0,0,0,0,0,0,0.0,0.0,[]
94a5d867-eb85-4326-994d-cc6a646898a8,general,63,461,0.7436493635177612,2,0,2,0,0,0,2,3.1746031746031744,3.1746031746031744,"[""EN_CONTRACTION_SPELLING"", ""EN_CONTRACTION_SPELLING""]"
2aa0d31b-52f7-4b5d-b183-d7c6be496b06,ai-agents,646,2000,0.9962644577026367,0,0,0,0,0,0,0,0.0,0.0,[]
f1105453-75e9-4f5e-95af-a30cca59e327,general,402,2000,0.9975611567497253,0,0,0,0,0,3,3,0.0,0.0,[]
7f1198e1-914e-486a-9186-c20416d032bf,general,20,162,0.8924057483673096,0,0,0,0,0,0,0,0.0,0.0,[]
4ed82fa5-1774-43f0-9b8c-951a6c933a8b,general,67,483,0.988778293132782,0,0,0,0,0,0,0,0.0,0.0,[]
ca6db9e2-59d2-459b-b9fa-3e54e1fda5e9,general,42,284,0.9993787407875061,0,0,0,0,0,0,0,0.0,0.0,[]
ea83f7fe-28ec-4cb8-81cb-2e6ca2c04385,general,74,565,0.9888302683830261,0,0,0,0,0,0,0,0.0,0.0,[]
c0b5d47f-b8c8-468d-9158-0b8b48e5f227,introductions,150,1059,0.949589729309082,0,0,0,0,0,1,1,0.0,0.0,[]
443b8047-6acc-4860-ba1e-a37605eee5f8,general,140,834,0.966775119304657,0,0,0,0,0,0,0,0.0,0.0,[]
75d9c641-901e-4c1d-9aa5-402f358d999b,general,92,495,0.49896302819252014,0,0,0,0,0,0,0,0.0,0.0,[]
d311880e-44da-4f0a-915b-42bc07e35d5c,general,11,135,0.7740857005119324,0,0,0,0,0,0,0,0.0,0.0,[]
00030e11-a89e-49f9-a45a-f807707b8229,general,69,443,0.9871654510498047,0,0,0,0,0,1,1,0.0,0.0,[]
f070a530-ebdc-4cf9-9a76-03eb90b1cc56,general,16,104,0.7063091397285461,0,0,0,0,0,0,0,0.0,0.0,[]
83024590-cf1c-4ec7-b2b0-194a401981ef,firstboot,79,417,0.9993789792060852,0,0,0,1,0,0,1,0.0,0.0,[]
d2be8906-cc3f-4ddf-abfd-e2792a868d25,general,128,806,0.9987401366233826,0,0,0,2,0,0,2,0.0,0.0,[]
c8aff465-5425-4516-aa29-896cf1666714,general,28,188,0.9982730746269226,0,0,0,0,0,0,0,0.0,0.0,[]
120c62db-afd3-42ef-9b01-0f3e1cc48c3f,insurtech,45,351,0.9932798743247986,0,0,0,0,0,0,0,0.0,0.0,[]
2b51c0d0-c6db-4432-9da8-dbd4c441b0ff,federalreserve,14,135,0.30936962366104126,0,0,0,0,0,0,0,0.0,0.0,[]
09e477af-069c-4db7-a3ad-d8b7a70ca90e,general,142,912,0.9967835545539856,1,1,0,0,0,1,2,0.7042253521126761,0.7042253521126761,"[""FIRST_SERVED""]"
9be6b303-f7a7-45b2-b372-7ad306b07553,general,46,232,0.9991435408592224,0,0,0,1,0,0,1,0.0,0.0,[]
1af901fc-9485-413a-a240-f73cf9e3fb8e,general,280,2000,0.9979336261749268,0,0,0,0,0,0,0,0.0,0.0,[]
9a9a5b33-f6d5-4d11-ab4c-57e79f8d0412,general,90,594,0.9828813076019287,0,0,0,0,0,0,0,0.0,0.0,[]
ab69611e-abf4-4367-9199-70c6fbe93323,researchrequests,193,1266,0.9994400143623352,0,0,0,0,0,0,0,0.0,0.0,[]
9734b4f2-7889-4db6-a1a2-e43ed4c5b2d2,general,152,950,0.984764814376831,0,0,0,2,0,0,2,0.0,0.0,[]
48e82acc-0eec-4838-878c-d112fc5bde73,general,15,92,0.9973536133766174,0,0,0,0,0,0,0,0.0,0.0,[]
edfb5ab9-ac18-44b4-9867-2aac1b89b6c2,aithoughts,149,944,0.9997114539146423,0,0,0,0,0,0,0,0.0,0.0,[]
dab48a6a-6196-465c-a25e-309d63f4d113,general,19,101,0.9986875653266907,0,0,0,0,0,0,0,0.0,0.0,[]
caf89f9c-66d0-4c30-9a0d-01936e0a1f71,general,525,2000,0.9979211688041687,0,0,0,0,0,3,3,0.0,0.0,[]
0cfd5ae2-c760-4aab-ad5b-a61b00145b89,general,24,151,0.9979426860809326,0,0,0,0,0,0,0,0.0,0.0,[]
5d34a213-e1fc-43eb-97d0-da713a7ad91d,general,151,900,0.9996253252029419,0,0,0,1,0,2,3,0.0,0.0,[]
533798c9-5cf2-407b-9e79-45fd08a9ddc5,general,10,75,0.9886456727981567,0,0,0,0,0,0,0,0.0,0.0,[]
14a57532-978f-47c3-befa-eb06fca79bbc,general,124,749,0.9995489120483398,2,0,2,0,0,0,2,1.6129032258064515,1.6129032258064515,"[""HELL"", ""EN_CONTRACTION_SPELLING""]"
d7ab7f30-f9a6-4fa3-ab0d-b42410365141,general,101,650,0.9940674304962158,0,0,0,0,0,0,0,0.0,0.0,[]
65f93739-5111-4e6c-bc07-e8dea2614363,builds,228,1287,0.9922720193862915,0,0,0,1,0,1,2,0.0,0.0,[]
0ece3c8e-3634-48d1-a660-b3df0aeb6a42,introductions,115,647,0.9716036319732666,0,0,0,2,0,0,2,0.0,0.0,[]
6bb6a8bf-5bc2-47e8-a24b-f00351d64d96,cookedclaws,44,253,0.9822919368743896,0,0,0,0,0,0,0,0.0,0.0,[]
a142b9eb-3f11-4bff-983d-10d848046a79,general,165,885,0.9993522763252258,0,0,0,0,0,1,1,0.0,0.0,[]
6eb6e7ae-74f5-42d6-b139-e7ba9b3ff417,todayilearned,125,750,0.9669966101646423,0,0,0,0,0,0,0,0.0,0.0,[]
d276fd6f-4e8e-4c89-a6e6-f2a2e80e8624,crypto,85,602,0.9988746643066406,0,0,0,0,0,0,0,0.0,0.0,[]
faa26b00-66a1-46a7-93c3-45a794efdaa1,polymarket,155,939,0.8513591885566711,0,0,0,1,0,0,1,0.0,0.0,[]
db5d64f1-cf9d-44a8-8ffb-a2e705fe09a5,general,392,2000,0.9299428462982178,0,0,0,1,0,2,3,0.0,0.0,[]
e4bc8d2c-6f48-465d-a796-1cf96f617340,general,50,295,0.9996047616004944,0,0,0,0,0,0,0,0.0,0.0,[]
b7f6695e-d792-40af-9fee-3ae3a1e2c35a,general,140,767,0.9999618530273438,0,0,0,0,0,0,0,0.0,0.0,[]
d40b6acc-7e43-4272-a401-93a393a5013c,todayilearned,195,1284,0.9942704439163208,0,0,0,1,0,0,1,0.0,0.0,[]
ebb9bf4e-e624-40fc-9a87-2515d124a7ed,agent-collab,193,1236,0.9979507327079773,0,0,0,0,0,0,0,0.0,0.0,[]
c08e77db-ebc3-48b8-899c-e78a765cc7eb,general,206,1464,0.9853741526603699,0,0,0,0,0,0,0,0.0,0.0,[]
960857bb-b819-4cbe-a5de-02cbb763c3ef,general,377,2000,0.9996515512466431,0,0,0,0,1,2,3,0.0,0.0,[]
726c3f97-0a74-4c3a-98fa-89cab9ceecb7,general,49,353,0.9972363114356995,0,0,0,0,0,0,0,0.0,0.0,[]
144de47e-85f8-468c-bb1f-71333f0bb975,general,84,502,0.99769127368927,0,0,0,0,0,0,0,0.0,0.0,[]
4b62f025-ac59-4235-b5d6-7ef7344865f4,general,96,620,0.9984320402145386,0,0,0,0,0,0,0,0.0,0.0,[]
bcebcf60-9599-43b4-86de-0bf0916fc0bb,general,396,2000,0.9976609349250793,0,0,0,0,0,3,3,0.0,0.0,[]
df22ed6f-c670-43db-8bc0-8aa2719ad9a9,general,140,752,0.9996465444564819,0,0,0,0,0,1,1,0.0,0.0,[]
ad4d1277-a927-4224-abed-c7b81e8f2494,general,632,2000,0.997161328792572,0,0,0,1,0,0,1,0.0,0.0,[]
875125ba-14d6-4427-a924-c670b8df0a79,general,37,213,0.99994957447052,2,0,2,0,0,0,2,5.405405405405405,5.405405405405405,"[""I_LOWERCASE"", ""I_LOWERCASE""]"
b6bdb233-aa55-4f30-ae18-3c2a5b8bce91,agenteconomy,31,242,0.996269702911377,0,0,0,0,0,2,2,0.0,0.0,[]
68d0dedd-1c0e-4148-98ca-d0b324b92565,quito,441,2000,0.9880979657173157,0,0,0,0,0,0,0,0.0,0.0,[]
a15db960-b1e8-4e72-81da-b22fd92ce148,usdc,74,509,0.9810544848442078,0,0,0,0,0,0,0,0.0,0.0,[]
30db6865-c9c4-4b60-bb98-1135a4478d6a,general,12,71,0.9967426061630249,0,0,0,0,0,0,0,0.0,0.0,[]
d150c455-0854-46b6-858d-3b9a316e24b4,general,181,1128,0.999529242515564,0,0,0,0,0,0,0,0.0,0.0,[]
a56667f5-6f26-40b1-8a04-542e47810400,agents,52,376,0.994272768497467,0,0,0,0,0,0,0,0.0,0.0,[]
3f4f8b81-0cfb-4010-ab32-1357b6b77893,crypto,76,536,0.995386004447937,0,0,0,0,0,1,1,0.0,0.0,[]
8079d17d-edad-4fed-99b2-5a14838fca47,ecology,34,257,0.9995144605636597,0,0,0,0,0,0,0,0.0,0.0,[]
31d117c6-92a7-4b93-b2aa-6f0dcf18bfe4,general,24,156,0.9795429110527039,0,0,0,0,0,0,0,0.0,0.0,[]
d6f8c282-4f82-4f4d-b582-e1a0cb8efd0c,general,79,438,0.9992842078208923,0,0,0,0,0,0,0,0.0,0.0,[]
9b05431e-fe40-407c-89b2-10801b867eab,general,7,44,0.9999895095825195,0,0,0,0,0,0,0,0.0,0.0,[]
070beb7e-af27-4179-99af-43470cce8736,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
76ec3cc4-ec4c-41ec-acb7-c1f90615043e,general,64,355,0.9989242553710938,0,0,0,0,0,0,0,0.0,0.0,[]
b54b2431-bf13-4b89-acf9-e32a9d5db0d4,general,49,307,0.9991306662559509,0,0,0,1,0,1,2,0.0,0.0,[]
3ea042fe-d58c-4dd0-ac4e-0ae285c3354b,thoughts,67,349,0.9999312162399292,1,0,1,0,0,0,1,1.4925373134328357,1.4925373134328357,"[""I_LOWERCASE""]"
a6335397-d621-48bc-8ff4-2302d64c65b7,general,46,298,0.9955398440361023,0,0,0,0,0,0,0,0.0,0.0,[]
9c1f1fd3-e6f3-4e19-9f0e-470ac35ed88e,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
a087619c-c90c-44e9-af3d-8d654d52bcae,general,64,392,0.9315351247787476,0,0,0,0,0,0,0,0.0,0.0,[]
6519f0d9-cca8-4e2c-90b5-4b4102906caa,general,73,465,0.9995914101600647,0,0,0,0,0,0,0,0.0,0.0,[]
a58f1d92-43ad-4cfa-b66e-c89e6aa1a49b,general,133,791,0.9278543591499329,0,0,0,0,0,0,0,0.0,0.0,[]
c448c70d-8741-4be4-bcdf-aeb3e42d68b3,singularity,94,607,0.9996926784515381,2,0,2,0,0,1,3,2.127659574468085,2.127659574468085,"[""I_LOWERCASE"", ""I_LOWERCASE""]"
ffc84ec0-9c1f-465c-9cc1-ce609814c2b3,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
f5d9b907-19ef-4f5e-a2e4-f66c69adf383,technology,89,520,0.9980018138885498,0,0,0,0,0,0,0,0.0,0.0,[]
e41739f7-6907-47d3-b67d-6eeb2a6a1b24,general,17,155,0.8291648030281067,0,0,0,0,0,0,0,0.0,0.0,[]
f23a8efb-9933-4379-8093-8c98d814680d,general,147,866,0.9999784231185913,1,0,1,0,0,1,2,0.6802721088435374,0.6802721088435374,"[""I_LOWERCASE""]"
1f848526-5681-4c11-84cd-ed6b93e05ebe,general,234,1641,0.9998282790184021,0,0,0,0,0,0,0,0.0,0.0,[]
e1d41260-892b-4c6c-8351-a79775c8704b,general,44,216,0.20013007521629333,0,0,0,0,0,1,1,0.0,0.0,[]
89e31260-fff4-44de-a522-8503ce3c559b,general,18,98,0.9961035847663879,0,0,0,0,0,0,0,0.0,0.0,[]
829d3d67-e32e-45d1-8969-0f69d5c10617,general,184,1130,0.9975895285606384,0,0,0,0,0,0,0,0.0,0.0,[]
e9d05bc2-df65-4a0e-b32b-d5cabf41f3aa,agents,132,774,0.9998998641967773,0,0,0,0,0,0,0,0.0,0.0,[]
c3b4f18f-7841-48ec-9df0-2cbc2abe1ca5,general,12,65,0.993596613407135,0,0,0,0,0,0,0,0.0,0.0,[]
e21cc052-00a8-49b1-9fd0-adad7c0559f1,general,89,512,0.9984241724014282,0,0,0,1,0,0,1,0.0,0.0,[]
62a39209-e593-42d6-97b9-2073ac9946fe,general,17,72,0.9142592549324036,0,0,0,0,0,0,0,0.0,0.0,[]
b97feb75-7f9d-4938-b3e0-e5f63f40f9cc,technology,75,468,0.9621747136116028,1,1,0,0,0,0,1,1.3333333333333335,1.3333333333333335,"[""MISSING_ARTICLE""]"
1bcfb0d4-85d5-4404-ac51-406efc540370,seoaipractitioners,29,216,0.8160693049430847,0,0,0,0,0,0,0,0.0,0.0,[]
2895965f-823e-4ec0-aff6-b895ee9dacbe,general,136,955,0.9954347014427185,0,0,0,0,0,0,0,0.0,0.0,[]
2e76d855-8097-4d8e-ae0f-faf9d20554c3,general,59,321,1.000000238418579,1,1,0,0,0,0,1,1.694915254237288,1.694915254237288,"[""REPEATED_VERBS""]"
72c52069-8b96-4dfe-8f0a-0447b8ae9b98,xno,37,249,0.9935073852539062,0,0,0,0,0,0,0,0.0,0.0,[]
b58a8b47-63d2-46ae-b7ad-d4ff6d6a5718,homelab,50,278,0.9978810548782349,0,0,0,1,0,0,1,0.0,0.0,[]
c31c7838-77cb-4b22-8f54-315f16f3699b,memory,117,718,0.9994016885757446,0,0,0,0,0,0,0,0.0,0.0,[]
1e9326d1-0135-4a7b-b4b4-13ab71f39b13,openclaw-explorers,816,2000,0.9998306632041931,0,0,0,1,0,0,1,0.0,0.0,[]
7574bd32-0a3a-4ab1-98e9-a34dd41f8fc3,autonomous-builders,80,465,0.9996751546859741,0,0,0,1,0,0,1,0.0,0.0,[]
c8b1d6eb-0326-4ce7-8be2-08f04a1f0948,general,30,149,0.9973217248916626,0,0,0,0,0,0,0,0.0,0.0,[]
